Time (s),USB Avg Current (mA),USB Avg Power (mW)
23.2740,628.047,2882.7358
23.2760,629.985,2886.5911
23.2780,655.576,2984.1819
23.2800,631.538,2894.9705
23.2820,620.779,2843.1677
23.2840,629.103,2880.0337
23.2860,606.903,2794.1816
23.2880,659.067,2990.8462
23.2900,627.016,2875.4954
23.2920,638.048,2919.7078
23.2940,638.954,2926.4092
23.2960,624.792,2870.2944
23.2980,631.426,2891.9312
23.3000,655.862,2995.9775
23.3020,615.823,2832.7856
23.3040,605.872,2779.7407
23.3060,635.898,2911.1411
23.3080,638.371,2923.739
23.3100,651.204,2978.6069
23.3120,640.781,2927.0876
23.3140,638.569,2916.9829
23.3160,626.407,2870.1965
23.3180,632.134,2888.8523
23.3200,613.226,2809.8015
23.3220,649.924,2945.4556
23.3240,626.904,2872.4739
23.3260,626.32,2864.7876
23.3280,635.265,2901.8904
23.3300,630.382,2888.4102
23.3320,645.079,2942.8501
23.3340,642.197,2942.5466
23.3360,610.493,2818.0356
23.3380,621.438,2852.4004
23.3400,640.756,2932.0996
23.3420,648.682,2950.2056
23.3440,630.817,2894.1885
23.3460,636.619,2911.8953
23.3480,639.687,2928.4873
23.3500,623.04,2860.9995
23.3520,608.915,2793.7019
23.3540,656.955,2976.0063
23.3560,631.426,2888.1426
23.3580,630.942,2885.9287
23.3600,639.377,2913.0017
23.3620,627.774,2875.2048
23.3640,643.961,2939.0381
23.3660,635.861,2909.7002
23.3680,614.369,2827.3264
23.3700,623.028,2859.6987
23.3720,631.935,2885.4153
23.3740,635.252,2898.0195
23.3760,654.036,2982.4041
23.3780,624.009,2867.9453
23.3800,622.556,2853.7969
23.3820,634.196,2909.6912
23.3840,631.252,2892.3965
23.3860,615.736,2816.3765
23.3880,653.465,2983.7212
23.3900,637.526,2916.0439
23.3920,633.078,2902.0295
23.3940,627.376,2878.4009
23.3960,637.24,2910.9121
23.3980,647.067,2938.9783
23.4000,624.519,2864.0439
23.4020,595.697,2750.929
23.4040,638.88,2927.3481
23.4060,635.55,2913.3613
23.4080,648.247,2961.1921
23.4100,635.526,2903.0828
23.4120,640.259,2915.7393
23.4140,623.202,2856.7581
23.4160,625.376,2867.9741
23.4180,609.996,2801.1016
23.4200,652.073,2973.4529
23.4220,625.923,2872.9866
23.4240,622.655,2849.2695
23.4260,639.203,2910.9304
23.4280,637.215,2910.7981
23.4300,644.358,2944.7161
23.4320,619.661,2844.2441
23.4340,632.022,2897.1887
23.4360,606.828,2793.8362
23.4380,627.587,2878.1138
23.4400,642.209,2929.7573
23.4420,663.415,3011.9041
23.4440,626.83,2858.3447
23.4460,628.382,2865.4219
23.4480,631.202,2883.3308
23.4500,627.202,2872.5852
23.4520,622.804,2858.6704
23.4540,618.369,2828.4199
23.4560,638.246,2919.3369
23.4580,630.78,2883.9263
23.4600,624.183,2850.0195
23.4620,639.253,2902.2085
23.4640,658.993,2994.4641
23.4660,623.463,2856.7073
23.4680,603.834,2778.8442
23.4700,628.705,2870.667
23.4720,631.066,2887.7581
23.4740,647.253,2954.0627
23.4760,622.817,2847.5195
23.4780,636.892,2902.9539
23.4800,629.65,2871.2041
23.4820,620.146,2837.7883
23.4840,640.955,2922.7549
23.4860,632.109,2892.531
23.4880,636.992,2909.7793
23.4900,626.134,2866.4414
23.4920,635.762,2905.4326
23.4940,628.171,2874.5107
23.4960,643.563,2928.2117
23.4980,633.364,2899.5405
23.5000,639.228,2931.4998
23.5020,606.344,2789.1824
23.5040,633.203,2891.2048
23.5060,660.185,2998.5601
23.5080,643.973,2948.1086
23.5100,633.786,2910.3455
23.5120,625.177,2865.8115
23.5140,631.563,2895.0847
23.5160,630.358,2892.0823
23.5180,618.668,2845.8728
23.5200,637.874,2920.1873
23.5220,638.607,2927.3745
23.5240,625.538,2873.7217
23.5260,633.526,2892.6797
23.5280,662.335,3005.6765
23.5300,623.239,2863.1599
23.5320,628.705,2879.469
23.5340,613.872,2818.9004
23.5360,625.364,2859.1643
23.5380,633.451,2898.6719
23.5400,639.836,2913.813
23.5420,641.414,2936.3933
23.5440,627.351,2870.7583
23.5460,619.637,2847.8518
23.5480,637.513,2918.5347
23.5500,647.613,2966.0674
23.5520,606.953,2793.1978
23.5540,631.265,2884.8811
23.5560,638.52,2910.3743
23.5580,629.426,2884.03
23.5600,649.34,2957.0945
23.5620,641.725,2918.5652
23.5640,627.413,2866.0227
23.5660,623.103,2856.3044
23.5680,596.753,2745.0637
23.5700,625.016,2865.0735
23.5720,656.297,2994.0269
23.5740,632.122,2882.4763
23.5760,637.861,2925.2307
23.5780,595.225,2754.7012
23.5800,592.927,2742.8804
23.5820,614.382,2821.2422
23.5840,552.763,2570.3479
23.5860,570.64,2650.0522
23.5880,586.554,2715.7451
23.5900,570.628,2648.8552
23.5920,574.23,2664.427
23.5940,598.194,2766.0491
23.5960,568.18,2634.0825
23.5980,573.622,2652.4282
23.6000,545.794,2546.6748
23.6020,572.379,2659.2729
23.6040,595.076,2754.0115
23.6060,570.416,2644.4487
23.6080,570.267,2650.6011
23.6100,573.994,2666.7761
23.6120,567.994,2640.0361
23.6140,588.604,2725.2366
23.6160,558.975,2607.0593
23.6180,571.646,2646.7209
23.6200,569.783,2638.0955
23.6220,574.417,2665.2947
23.6240,575.125,2666.2795
23.6260,595.523,2739.4058
23.6280,572.764,2647.3152
23.6300,573.982,2657.5366
23.6320,564.764,2629.5413
23.6340,553.285,2572.7751
23.6360,590.741,2724.4976
23.6380,579.808,2687.99
23.6400,576.044,2672.844
23.6420,575.572,2667.2007
23.6440,573.833,2654.5515
23.6460,574.901,2657.1926
23.6480,594.107,2736.4568
23.6500,552.167,2575.3069
23.6520,573.013,2658.7803
23.6540,575.858,2671.981
23.6560,575.46,2671.2856
23.6580,596.654,2751.7683
23.6600,576.529,2664.717
23.6620,574.851,2661.5603
23.6640,574.864,2668.5188
23.6660,553.21,2580.1716
23.6680,586.678,2694.0254
23.6700,609.363,2787.2261
23.6720,652.583,2971.863
23.6740,774.689,3422.5762
23.6760,727.121,3260.4106
23.6780,748.849,3336.8711
23.6800,813.163,3563.2803
23.6820,785.609,3481.8193
23.6840,793.361,3506.6558
23.6860,807.933,3558.1367
23.6880,798.628,3528.3386
23.6900,787.857,3476.0251
23.6920,809.846,3555.2239
23.6940,769.794,3420.9644
23.6960,743.656,3322.655
23.6980,744.836,3333.8857
23.7000,725.158,3257.4099
23.7020,744.699,3328.8042
23.7040,723.232,3244.4187
23.7060,719.891,3236.6299
23.7080,736.575,3296.9097
23.7100,735.643,3286.8528
23.7120,746.377,3315.4067
23.7140,751.147,3359.1294
23.7160,721.568,3236.9541
23.7180,760.067,3373.1775
23.7200,738.799,3302.4314
23.7220,725.021,3252.4443
23.7240,740.302,3313.5916
23.7260,709.555,3194.4165
23.7280,728.189,3250.636
23.7300,734.612,3286.6541
23.7320,730.351,3269.051
23.7340,777.422,3454.8633
23.7360,759.818,3385.7488
23.7380,746.227,3302.8008
23.7400,750.961,3349.2861
23.7420,739.109,3315.6431
23.7440,724.338,3240.6882
23.7460,785.012,3454.053
23.7480,749.805,3335.1326
23.7500,716.139,3221.1931
23.7520,731.63,3280.6292
23.7540,745.706,3319.8833
23.7560,733.643,3274.9824
23.7580,723.444,3233.7944
23.7600,753.495,3350.0388
23.7620,699.393,3158.4587
23.7640,699.778,3150.4006
23.7660,559.757,2609.5874
23.7680,588.268,2718.9749
23.7700,569.025,2645.9663
23.7720,568.292,2639.1479
23.7740,567.87,2631.5095
23.7760,643.452,2938.002
23.7780,653.477,2986.3899
23.7800,714.847,3206.8037
23.7820,712.052,3191.417
23.7840,742.662,3316.7285
23.7860,754.886,3368.3013
23.7880,783.534,3463.2202
23.7900,664.819,3035.5635
23.7920,641.874,2930.7969
23.7940,622.693,2856.9153
23.7960,631.302,2892.6257
23.7980,610.021,2796.3364
23.8000,661.54,3019.2686
23.8020,630.942,2883.405
23.8040,634.035,2893.7356
23.8060,644.868,2939.3083
23.8080,705.902,3192.0886
23.8100,686.013,3088.4304
23.8120,669.043,3029.4268
23.8140,661.167,2979.2185
23.8160,699.492,3151.9109
23.8180,729.258,3269.9929
23.8200,657.167,2997.9956
23.8220,653.663,2975.4741
23.8240,639.178,2936.3835
23.8260,563.137,2610.7034
23.8280,587.063,2721.624
23.8300,563.77,2622.6582
23.8320,568.926,2646.6438
23.8340,566.95,2627.2463
23.8360,568.69,2640.9963
23.8380,567.646,2636.1479
23.8400,567.075,2633.4963
23.8420,567.447,2634.0891
23.8440,584.777,2701.6697
23.8460,566.292,2629.8601
23.8480,542.477,2527.9426
23.8500,564.615,2613.0381
23.8520,568.702,2631.9529
23.8540,586.653,2706.8169
23.8560,568.69,2639.8591
23.8580,565.248,2625.0117
23.8600,564.863,2623.2236
23.8620,566.13,2630.24
23.8640,548.08,2551.8606
23.8660,585.374,2692.7205
23.8680,584.231,2702.6526
23.8700,567.298,2634.5317
23.8720,567.944,2635.26
23.8740,565.683,2627.0317
23.8760,588.219,2721.1011
23.8780,566.64,2628.0764
23.8800,560.689,2602.7185
23.8820,544.775,2533.2039
23.8840,568.068,2639.2439
23.8860,570.118,2645.3474
23.8880,605.213,2787.6111
23.8900,568.864,2642.9421
23.8920,568.491,2636.6614
23.8940,568.516,2629.9548
23.8960,571.882,2647.8137
23.8980,570.516,2652.8994
23.9000,569.969,2638.9565
23.9020,571.385,2647.7981
23.9040,570.975,2653.8916
23.9060,571.224,2655.0491
23.9080,580.492,2686.5168
23.9100,583.336,2709.0125
23.9120,570.876,2648.8645
23.9140,546.676,2544.2302
23.9160,569.77,2638.0352
23.9180,570.466,2648.1033
23.9200,593.25,2739.6284
23.9220,570.628,2648.8552
23.9240,568.95,2644.4795
23.9260,568.714,2644.52
23.9280,570.18,2646.7756
23.9300,568.367,2631.5393
23.9320,569.932,2649.0439
23.9340,568.056,2641.4607
23.9360,570.64,2645.4873
23.9380,576.342,2663.8528
23.9400,567.547,2632.283
23.9420,586.107,2710.1587
23.9440,566.54,2633.2776
23.9460,569.671,2646.6914
23.9480,544.403,2535.8293
23.9500,566.739,2635.3364
23.9520,590.492,2732.7969
23.9540,570.789,2653.0271
23.9560,566.404,2633.7786
23.9580,565.758,2623.9856
23.9600,565.708,2620.3594
23.9620,571.137,2646.6489
23.9640,565.969,2635.1516
23.9660,565.932,2631.584
23.9680,567.696,2638.6509
23.9700,569.423,2647.8169
23.9720,566.776,2629.8406
23.9740,586.318,2701.7532
23.9760,566.702,2627.2307
23.9780,567.211,2635.2622
23.9800,543.309,2530.7334
23.9820,565.571,2617.4624
23.9840,569.497,2641.3271
23.9860,592.703,2741.844
23.9880,575.994,2669.1562
23.9900,560.416,2607.0552
23.9920,559.832,2606.5776
23.9940,565.981,2632.9436
23.9960,565.435,2627.011
23.9980,563.124,2619.6528
24.0000,565.845,2633.4424
24.0020,566.54,2635.5439
24.0040,565.882,2624.5608
24.0060,581.61,2685.875
24.0080,575.473,2672.4968
24.0100,563.497,2615.7532
24.0120,558.875,2599.8865
24.0140,541.446,2515.5581
24.0160,564.168,2621.1245
24.0180,584.343,2704.3394
24.0200,564.267,2623.8418
24.0220,563.969,2622.4558
24.0240,561.397,2608.2502
24.0260,565.075,2625.3384
24.0280,585.448,2712.9658
24.0300,543.794,2538.4304
24.0320,560.341,2608.9478
24.0340,562.714,2616.6201
24.0360,561.882,2604.885
24.0380,575.994,2664.5483
24.0400,582.939,2700.1736
24.0420,566.13,2626.8433
24.0440,561.559,2602.2644
24.0460,542.912,2534.3132
24.0480,559.683,2605.884
24.0500,587.386,2720.772
24.0520,562.453,2615.4065
24.0540,567.547,2639.0935
24.0560,561.335,2609.085
24.0580,562.702,2615.439
24.0600,572.118,2646.6177
24.0620,556.204,2595.2478
24.0640,561.186,2605.0254
24.0660,562.404,2603.9307
24.0680,564.342,2612.9033
24.0700,569.708,2649.1423
24.0720,590.343,2728.5657
24.0740,568.429,2631.8264
24.0760,568.367,2638.3599
24.0780,553.608,2584.2422
24.0800,555.546,2585.511
24.0820,589.994,2722.2324
24.0840,568.104,2636.0024
24.0860,564.563,2624.0886
24.0880,570.253,2642.5522
24.0900,563.122,2611.7598
24.0920,565.893,2630.2705
24.0940,582.776,2700.584
24.0960,543.468,2536.9089
24.0980,565.122,2628.9475
24.1000,565.172,2629.1802
24.1020,564.638,2626.696
24.1040,585.559,2709.967
24.1060,563.11,2620.7139
24.1080,562.65,2618.573
24.1100,564.029,2617.0945
24.1120,540.114,2514.771
24.1140,567.719,2623.9973
24.1160,583.633,2709.2244
24.1180,563.942,2623.4583
24.1200,565.346,2627.728
24.1220,562.799,2619.2666
24.1240,562.812,2617.0759
24.1260,583.36,2689.2896
24.1280,542.214,2524.5483
24.1300,562.774,2615.7734
24.1320,563.905,2623.2861
24.1340,565.271,2628.5103
24.1360,574.999,2662.2456
24.1380,578.962,2686.3835
24.1400,562.501,2607.7546
24.1420,563.383,2616.3506
24.1440,549.668,2568.0491
24.1460,549.37,2557.8667
24.1480,583.459,2697.9143
24.1500,564.563,2626.3469
24.1520,565.147,2623.4124
24.1540,563.246,2610.0818
24.1560,562.725,2614.4202
24.1580,577.98,2679.5154
24.1600,576.639,2679.0647
24.1620,538.946,2521.1892
24.1640,562.041,2616.863
24.1660,564.576,2619.6326
24.1680,565.172,2619.0068
24.1700,587.584,2714.6379
24.1720,562.712,2618.8613
24.1740,562.836,2618.313
24.1760,564.712,2627.04
24.1780,540.71,2529.4414
24.1800,581.943,2695.5598
24.1820,573.023,2653.0967
24.1840,565.893,2623.48
24.1860,564.166,2622.2434
24.1880,577.993,2680.7314
24.1900,563.383,2619.731
24.1920,589.783,2733.0544
24.1940,546.177,2549.5544
24.1960,562.886,2616.2939
24.1980,566.688,2633.9656
24.2000,567.57,2638.0652
24.2020,586.615,2706.6414
24.2040,568.862,2632.6931
24.2060,565.681,2624.76
24.2080,565.507,2629.6077
24.2100,564.799,2622.9268
24.2120,546.189,2541.9636
24.2140,589.373,2727.6182
24.2160,567.731,2635.4075
24.2180,567.06,2635.6948
24.2200,566.924,2635.0627
24.2220,566.129,2631.3677
24.2240,585.086,2697.2466
24.2260,565.47,2630.5662
24.2280,544.127,2543.2495
24.2300,563.495,2615.7439
24.2320,569.88,2638.5444
24.2340,567.818,2633.5398
24.2360,593.336,2749.5188
24.2380,565.607,2631.2036
24.2400,564.128,2626.5801
24.2420,565.172,2626.9192
24.2440,546.003,2541.0979
24.2460,587.012,2713.1697
24.2480,569.967,2648.0667
24.2500,566.042,2630.9631
24.2520,569.234,2644.6611
24.2540,564.079,2624.0955
24.2560,582.08,2699.687
24.2580,573.396,2663.9978
24.2600,548.91,2564.5073
24.2620,559.83,2605.4487
24.2640,570.837,2646.4004
24.2660,564.799,2617.2786
24.2680,595.932,2755.5896
24.2700,563.445,2622.2729
24.2720,591.832,2696.3865
24.2740,567.383,2630.3877
24.2760,581.943,2706.0349
24.2780,560.327,2599.9172
24.2800,569.644,2646.5659
24.2820,564.464,2623.6284
24.2840,567.992,2632.075
24.2860,563.495,2607.8547
24.2880,575.359,2673.1179
24.2900,589.223,2723.3889
24.2920,626.63,2857.4329
24.2940,618.045,2838.0625
24.2960,573.135,2663.9314
24.2980,568.812,2643.8381
24.3000,587.733,2716.502
24.3020,566.091,2632.3232
24.3040,564.687,2626.9241
24.3060,564.066,2625.1628
24.3080,565.097,2628.8311
24.3100,543.891,2530.1809
24.3120,587.708,2718.7373
24.3140,566.191,2632.7881
24.3160,566.178,2632.7275
24.3180,567.222,2629.6411
24.3200,562.675,2618.6892
24.3220,585.993,2713.1475
24.3240,563.594,2621.8391
24.3260,543.68,2541.1602
24.3280,562.066,2609.1104
24.3300,563.644,2611.926
24.3320,581.322,2688.033
24.3340,565.619,2627.866
24.3360,562.091,2612.5989
24.3380,562.029,2613.4348
24.3400,563.097,2608.2651
24.3420,546.773,2541.4009
24.3440,582.577,2697.3318
24.3460,564.153,2621.0549
24.3480,568.874,2633.8867
24.3500,568.713,2639.9658
24.3520,568.029,2641.335
24.3540,591.509,2737.5034
24.3560,567.185,2638.5447
24.3580,567.98,2639.9707
24.3600,544.711,2536.1746
24.3620,569.098,2638.3386
24.3640,575.794,2663.623
24.3660,581.359,2691.6924
24.3680,565.147,2618.8909
24.3700,566.551,2631.063
24.3720,564.489,2624.874
24.3740,567.756,2636.6587
24.3760,560.861,2604.6387
24.3780,566.476,2621.6509
24.3800,565.048,2629.7332
24.3820,564.687,2624.665
24.3840,564.861,2618.6958
24.3860,585.832,2699.5137
24.3880,568.365,2644.0339
24.3900,569.334,2645.1257
24.3920,545.481,2549.5781
24.3940,568.427,2634.0906
24.3960,567.992,2641.1628
24.3980,589.832,2730.9221
24.4000,563.868,2614.092
24.4020,567.781,2632.2329
24.4040,562.662,2617.5034
24.4060,568.228,2641.1238
24.4080,565.719,2635.1191
24.4100,567.309,2633.4485
24.4120,566.017,2628.583
24.4140,567.11,2633.6587
24.4160,566.402,2631.5034
24.4180,569.446,2638.8125
24.4200,586.18,2698.7727
24.4220,582.639,2699.949
24.4240,558.128,2601.9927
24.4260,558.526,2589.3267
24.4280,566.911,2631.6011
24.4300,588.043,2719.1111
24.4320,568.576,2642.741
24.4340,567.905,2643.0298
24.4360,566.7,2631.7549
24.4380,566.862,2626.8384
24.4400,576.887,2666.3721
24.4420,559.109,2609.9209
24.4440,566.079,2631.135
24.4460,568.464,2644.4944
24.4480,567.445,2636.3494
24.4500,568.34,2631.4143
24.4520,586.503,2704.9519
24.4540,567.408,2638.4473
24.4560,567.47,2637.6003
24.4580,543.903,2543.2905
24.4600,566.191,2630.5232
24.4620,582.353,2685.8123
24.4640,580.105,2685.8862
24.4660,568.079,2641.5674
24.4680,566.203,2630.5791
24.4700,566.476,2635.2463
24.4720,566.874,2634.8303
24.4740,572.328,2649.8787
24.4760,559.147,2593.3237
24.4780,566.265,2633.1323
24.4800,567.669,2637.3901
24.4820,567.669,2639.6609
24.4840,585.211,2711.8677
24.4860,575.21,2667.824
24.4880,565.83,2622.0562
24.4900,567.284,2632.1978
24.4920,542.512,2534.6162
24.4940,565.371,2628.9751
24.4960,592.603,2743.7522
24.4980,567.048,2637.9072
24.5000,567.098,2632.4692
24.5020,565.855,2622.1719
24.5040,565.57,2623.1138
24.5060,586.577,2719.3711
24.5080,549.432,2565.8474
24.5100,565.309,2629.8176
24.5120,566.986,2637.6189
24.5140,567.992,2636.6189
24.5160,566.874,2624.6267
24.5180,590.466,2736.2192
24.5200,563.88,2614.1477
24.5220,564.563,2619.5723
24.5240,545.133,2546.8613
24.5260,562.65,2616.3228
24.5280,587.944,2724.5322
24.5300,567.768,2638.9856
24.5320,567.197,2628.3909
24.5340,564.116,2614.1135
24.5360,563.023,2618.0571
24.5380,565.06,2626.3987
24.5400,591.584,2741.4001
24.5420,540.996,2529.6973
24.5440,565.333,2623.145
24.5460,565.259,2619.4099
24.5480,566.862,2634.7744
24.5500,583.496,2689.9165
24.5520,563.619,2615.1921
24.5540,563.184,2621.0583
24.5560,566.017,2631.9792
24.5580,538.797,2521.5698
24.5600,565.197,2628.1663
24.5620,584.801,2694.7629
24.5640,565.93,2627.0471
24.5660,564.215,2620.2146
24.5680,562.588,2607.0327
24.5700,562.675,2608.5613
24.5720,584.465,2702.5664
24.5740,540.276,2524.1694
24.5760,562.563,2617.043
24.5780,564.004,2618.1067
24.5800,569.172,2644.373
24.5820,585.559,2705.2827
24.5840,568.613,2642.9131
24.5860,570.042,2647.2751
24.5880,566.476,2635.2463
24.5900,544.028,2543.875
24.5920,567.222,2628.5066
24.5940,587.956,2708.1252
24.5960,570.005,2648.2432
24.5980,564.563,2619.5723
24.6000,567.818,2627.8616
24.6020,562.961,2616.6426
24.6040,583.173,2697.7581
24.6060,547.593,2558.3545
24.6080,558.96,2596.9282
24.6100,563.756,2623.7202
24.6120,569.446,2646.7849
24.6140,566.638,2629.2002
24.6160,592.031,2745.8398
24.6180,562.364,2613.8679
24.6200,562.687,2608.6172
24.6220,562.985,2616.7542
24.6240,544.785,2545.2354
24.6260,586.702,2717.6038
24.6280,567.619,2636.0227
24.6300,565.097,2625.4404
24.6320,565.955,2630.5588
24.6340,564.041,2614.8943
24.6360,583.235,2691.0461
24.6380,573.968,2664.3596
24.6400,557.917,2597.6616
24.6420,566.812,2627.7405
24.6440,570.253,2651.6765
24.6460,568.837,2643.9541
24.6480,589.435,2725.5474
24.6500,567.073,2633.4871
24.6520,567.371,2628.0623
24.6540,568.464,2642.2205
24.6560,545.382,2549.1155
24.6580,585.236,2697.9382
24.6600,567.247,2636.564
24.6620,565.719,2629.4617
24.6640,565.52,2630.7991
24.6660,565.209,2628.2219
24.6680,566.327,2626.6248
24.6700,586.664,2706.8677
24.6720,544.189,2541.3628
24.6740,562.911,2616.4102
24.6760,565.271,2628.5103
24.6780,565.681,2631.5481
24.6800,584.304,2697.1475
24.6820,566.389,2622.3811
24.6840,563.433,2616.5828
24.6860,572.924,2659.5134
24.6880,564.924,2626.8967
24.6900,545.245,2545.2039
24.6920,584.726,2706.1118
24.6940,565.271,2626.249
24.6960,566.34,2623.2869
24.6980,566.638,2625.8003
24.7000,563.619,2621.9556
24.7020,583.558,2698.3721
24.7040,565.955,2631.6909
24.7060,541.518,2532.1382
24.7080,563.321,2619.4426
24.7100,565.967,2622.6909
24.7120,568.129,2633.8462
24.7140,586.366,2710.1838
24.7160,563.706,2622.3604
24.7180,563.607,2620.7725
24.7200,565.097,2629.9612
24.7220,545.183,2544.9143
24.7240,585.372,2700.9062
24.7260,565.346,2620.9441
24.7280,565.843,2627.7749
24.7300,566.899,2636.0803
24.7320,564.278,2625.0212
24.7340,566.191,2633.9204
24.7360,585.906,2715.0884
24.7380,566.365,2627.9336
24.7400,541.158,2519.6318
24.7420,565.197,2622.5142
24.7440,565.532,2629.7239
24.7460,591.584,2739.0339
24.7480,565.271,2628.5103
24.7500,563.482,2622.4451
24.7520,563.793,2623.8926
24.7540,567.098,2634.7373
24.7560,542.661,2525.5442
24.7580,587.434,2716.2949
24.7600,566.216,2632.9045
24.7620,567.632,2638.3535
24.7640,564.551,2627.4204
24.7660,563.805,2625.0762
24.7680,584.117,2702.1252
24.7700,565.855,2632.3574
24.7720,541.493,2532.0212
24.7740,562.923,2609.7109
24.7760,564.104,2619.699
24.7780,584.08,2705.4587
24.7800,574.365,2669.6484
24.7820,562.923,2619.8435
24.7840,562.464,2608.708
24.7860,565.371,2624.4521
24.7880,555.693,2595.0864
24.7900,567.122,2632.5806
24.7920,563.706,2623.4875
24.7940,566.377,2632.5203
24.7960,564.476,2615.7817
24.7980,563.495,2616.8708
24.8000,582.652,2703.5051
24.8020,572.651,2661.6816
24.8040,564.079,2625.2234
24.8060,538.648,2518.7183
24.8080,562.464,2608.708
24.8100,566.34,2625.5525
24.8120,589.658,2733.6548
24.8140,563.83,2621.8096
24.8160,562.787,2620.3362
24.8180,564.489,2624.874
24.8200,563.967,2613.4229
24.8220,560.675,2608.26
24.8240,569.06,2647.2671
24.8260,565.619,2630.1284
24.8280,564.327,2616.2202
24.8300,567.843,2639.3342
24.8320,569.533,2638.0769
24.8340,587.584,2707.5869
24.8360,567.98,2636.5632
24.8380,546.351,2552.552
24.8400,566.004,2630.7866
24.8420,568.501,2643.5295
24.8440,592.081,2743.7031
24.8460,567.595,2637.0461
24.8480,565.371,2631.2363
24.8500,565.582,2631.0874
24.8520,565.656,2626.9065
24.8540,563.135,2609.5676
24.8560,567.731,2633.1365
24.8580,566.017,2634.2432
24.8600,564.986,2622.6653
24.8620,569.073,2633.6697
24.8640,563.781,2613.6887
24.8660,591.944,2733.5972
24.8680,563.209,2621.1746
24.8700,568.812,2641.563
24.8720,540.611,2526.8159
24.8740,562.836,2619.4387
24.8760,582.254,2691.1782
24.8780,572.986,2662.093
24.8800,563.706,2623.4875
24.8820,567.669,2639.6609
24.8840,562.513,2610.0603
24.8860,576.142,2661.7761
24.8880,564.439,2618.9971
